Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
habitdew.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
bankovnictvi-george.cz,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
unlockmicrosoft.webcindario.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
fire-081d.jaxon1108.workers.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
bipcancelarnet.webcindario.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-c5c3ff2663dc47c5a32e297834aaa37d.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
oro.byd.mybluehost.me,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,0,1
xmailerasever.urest.org,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
btinternetmailerdeaemon.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
lemizenbnps.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
portalkemaskinibantuansrt2024.app-in1.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
canada.postcanadamrl.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
uspskjh.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
exduswerwallettd.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
websuite---trezoor.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
url1.io,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
lesvoixdelapaix-94d95.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
zdg.vgj.mybluehost.me,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
venturaauctions.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
shaw-107141.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
free-5471004.webadorsite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
thewelcomeproject.co.uk,0,0,0,2,0,0,1,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
dgbank.netsons.org,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,0,1
authswisborgwallet.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
shanky0.github.io,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
fb-business-profile-12664871.pages.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,1
cloud.brewsurvey.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0,1
tuyasaweb.0hi.me,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-f86556344f8c4364a6d0a62d9e0aa9f3.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
prodmex.top,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
screen.boxmode.io,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-5c0a6e09c8254916905bbc890ff2032e.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
membership.garenaa.id.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,1,1,0,1
facebok-verified.start.page,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
jemi.so,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
gr-eltaqqofcr.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sa-aramex.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
q1-238.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-9c57ecd6789f47e5b568d1f17b931bf7.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
giximiofing.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
ipfs.best-practice.se,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,1
account.booking.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
gouv.dossier-lien.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
go-to-links.web.app,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
metamskn-lgin.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
leutjzghyzsq.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
webmail-106831.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
49.51.43.12,0,0,1,3,1,0,0,0,1,1,1,1,1,1,1,0,1
att-107235.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
aatttdsr4245.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
currentlyyahoatt.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
usgpsd.urqnxfv.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
navigate-loginscreen-att-102370-109388.weeblysite.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
myaltraafcu.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
wps-dev.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
mercanti.site,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,0,1
geminyilogin.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
hketollvgk.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
support-docs-ledge.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
pub-ce95eef17d1e4618b109462b7f17f464.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
astekinsaat.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
cryptoinsider.ch,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,1
lucky-sunset-fd02.nellun0.workers.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,1
w.malajtexpess.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
637341.8b.io,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,0,0,1,1,1,1,0,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
cjlam.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
food-flood-30999609.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
web13319.cweb06.gamingcontrol.de,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
att-100279-104125.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
transportationbfxztpro.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
slekqamsertoulkgg.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
tribelio.page,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
pub-c6474a11bc9441489a15373647a1f358.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,1,1
aryan007.serv00.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
toxar.shop,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
daaeckcdr.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
nbg-gr.s-host.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
gestion-assurance-sante.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
nielzu.webwave.dev,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
novedadscotiab03.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
acheminement-retrait-colis.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
help-----ledger-cdn.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
pastebin.biz.id,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
plusqbnp.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
cz-109176.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
cp72.webserver.pt,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0,1
airhuarache.co.uk,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
att-100733.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
laposte-colissimo.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
rmror.shop,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
usps.mgnai.icu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pop-php-co-za.weebly.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
lapastaa.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
news-jawatankosong2024-vcc.biz.id,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
omnivc-ee.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
apps-suite-trezzor.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
anahuac5.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
btvoice35939-req59zs.gamma.site,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
home-109630.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
xys83.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
kreikuenllogin.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
sso-web-coinbasepro-cdn---o-auth.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
jpmorganpurchase.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
t.ly,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
steam.poweredcreate.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
l.wl.co,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
obsent.stream,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pub-71d7655c5841474c921864fd439de314.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
organisation-creneau.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,1,4,0,0,1,0,1,1,1,1,0,1,1,0,1
tjkqx7xri.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
ronabxlax.bitbucket.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
updatemyyahooaccountattrevalid.weeblysite.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
api.yu3.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
disfracespartytime.com.ar,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
cgkjazdvhfy74uwervzcutiluwrayecgfu3e47r6yhcvctduwe.weebly.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-3a403cea1772457cb2a132754bdca5bb.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
justusal.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
usps.com-trackyio.live,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
onlineyourtrackkk.freewebhostmost.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
adminuser.telegramsonline.asia,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,1,1
five12inc.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
gumennilogn.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
mailfisheriesgovpg.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
thinkt.co.za,0,0,0,3,0,0,1,0,1,1,1,1,0,1,1,0,1
usps.com-servicelaz.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
thalkz.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
uspsaiy.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
rahred.github.io,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
koinneeloollginn.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
intlaccmangespaymentsupportwebapps.chhsambhajinagarmc.org,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
truszorwalet.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
uspswyt.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
chomatruider.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
eutl-fse.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
postescanadain.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
smartsauth.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
swappauto.staging.lcsolutions.it,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0,1
v2b-13.mz-css.net,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,1,1,1,1,0,1,1,0,1
matsekjskleeuin.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,1,1
rdnet-flix.info,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
correso.my,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
form.respondi.app,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
webmail-101797.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
ezp.mjf.mybluehost.me,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0,1
shorten.is,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
gewfsd.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
link.heropost.io,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,1,1,0,1
ipfs.best-practice.se,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,1
exodus-wallets.boxmode.io,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,1,1,1,1
xieknswe-qawhcru.yourtrap.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
blogwebsiteee.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
metamckwlleti.gitbook.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
hka.sxvitpnd.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
i.gal,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
43.156.0.130,0,0,1,3,0,0,0,0,1,1,1,1,0,1,1,0,1
gamevaults.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0,1
surl.li,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
tshost.com.br,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
nnfems.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
genertesecuredio9-hcgddsjhdsmsjhsmstreopjaqyetvssbsdsowpq4.pages.dev,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
domappcheckomeg15.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
a.jtpostsu.vip,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1
chats.datings-ourrs.workers.dev,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
microsoft-100421.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
uspselco.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sp159594.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
facturacioninfo-cl.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,0,1
jpcbk.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
be4yji.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
csgo.zapbase.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
info-trackingws.icu,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ysgdfk37eywsikvcwcsku7-efydoailueyfiw83wes23qw.teemill.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
pub-36702a7268a94f0fbe8a18c63dab04dd.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
pixelax.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
wirelessvoicebtmailinfoplay0144.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
sjiomnkcx.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,1,1,0,1
autosourcastech.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
redirect-yuhapp.cfolks.pl,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
aoxnprtll.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
2ww.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,0,1
pub-389d64919a554cc4956fa6bcb19fb720.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
page-loading-for-page.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
bex.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
pub-ca1f7c0d107c4fe5a4f42bfad0c9003a.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
netflix-online.webcindario.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
lslskdmfnffnheudjf.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
help-trstt.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
ccpcusco.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
aramexposts.live,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
kuqoin-logexm.gitbook.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
com-infomsk.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1
m.uw4n7.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
sijes65370.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
sign-in-107697.square.site,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
unusa.id,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
